0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,pca_1,ica_1,pca_2,ica_2,pca_3,ica_3,pca_4,ica_4,pca_5,ica_5,pca_6,ica_6,pca_7,ica_7,pca_8,ica_8,pca_9,ica_9,pca_10,ica_10
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3044.9687425785883,0.022092785767266504,-15.978705506449286,0.004333319450155519,1.8378630961776288,-0.013537400844987762,-4.869158621474745,0.013558855127524997,6.4037932863579,0.014172371211835191,0.8840375010427981,-0.022064769678241572,4.222956292696872,-0.011394006157975145,0.2551347100744229,0.017380735419710285,-2.4400190784802387,0.012667849318052827,0.8284335490793446,0.0057917884748401
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-3042.9699696604084,-0.02233628679864758,-7.03816655803498,0.010954806394519664,18.144387318533468,-0.01416158975323279,-6.129760434672999,0.006791773141624521,-6.1967128092615305,-0.016842005798485323,1.4494928684373738,0.0068173733313161185,-0.5804547337116982,-0.012338885469569908,1.3648422563539617,0.015462024112516681,1.6524210592948578,0.004601337326927602,-0.1931335747956166,0.015885226375710406
42,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-3041.9622173747175,0.022688563733575168,-7.651686797382032,-0.015709897157296475,1.9824520657725029,-0.015341936233701638,15.594885549752373,-0.0006695623047293132,-12.984522850618367,-0.024255595196108252,1.8426859686828672,-0.003595937934574343,0.3669251177117053,-0.013723755785036379,-2.345704147974371,-0.025710284351427984,-2.396443461508967,0.023366729214585324,-0.2024118742601628,0.01055386058373273
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-3035.970023769625,-0.024313391756001723,-6.90227108884744,0.008710392556229693,18.320577734072703,-0.014426706198537533,-6.312499399335807,0.011471256308152085,-9.195691040652829,-0.0235316530623972,1.5741401690713175,-0.002789953031005974,1.2803704471564563,-0.012477287419424376,1.1144449679794883,0.015420513108584027,1.86332285392608,0.004483044845961965,0.18592557186730824,0.014066138143241287
5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,-3030.960610886854,0.00823198648610778,25.6967146311303,0.009212882108534368,-7.761165845307565,-0.015274441518798872,2.791994120776345,-0.010169357558325386,-10.333502536966732,-0.02248026127511987,2.2274390043052064,-0.020297114209706955,3.212945538550107,-0.014793303588528772,1.192170669453361,-0.014801725353775138,-0.6383031116662391,-0.019347286973266625,-0.09289430231803211,-0.006193581380684572
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3026.9608272245678,0.014868255898782157,22.548855309673034,-0.013999391930913267,-7.377552598057751,-0.015053693620469735,4.154073732631525,-0.012972178073410749,-1.4014053097874914,-0.002087653370560664,1.7530344703053942,0.02091577097054172,-4.624404194673839,-0.014496498074324111,-1.924545329876998,-0.01682576825015234,-0.9637636814299747,-0.018774431608330994,-0.34846727142235145,-0.0011152491156748148
46,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-3025.96901822354,0.01755693419959848,-17.74904349650131,0.0028092158262398915,2.60556225214585,-0.013532570105156898,-4.689689885586175,0.011400441322497762,2.3369018681239617,0.005498935342869333,0.9824763151586996,-0.02169773711725467,4.21154797298126,-0.011483716755809054,0.13661155178058854,0.0172477953417686,-2.019600380599458,0.01562017384509019,0.6082047633314397,0.0056478166668874
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-3024.9700511071364,-0.024313753347935334,-6.903179049110196,0.008704867204802461,18.321795369673122,-0.014399796521510402,-6.315517507490498,0.011467887618521851,-9.196656460421913,-0.02353331225851488,1.5498920211990064,-0.00279069243952949,1.2804756403377848,-0.012389557290031385,1.1139718900708875,0.015423441877795728,1.8631514927691486,0.004481777464714934,0.1856628625322718,0.014066946490332504
45,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-3022.9693303391587,0.019492458043673357,-16.380719004811642,-0.010576856258500312,3.1583107980618923,-0.013891837246107343,-6.056241633265584,0.012899358388976717,-9.429053808735597,-0.020722490207623488,1.4626190561872212,0.010337754132503643,-1.9221962977683797,-0.0123074304161234,-1.4017359372434675,0.016079028833892384,-1.7161118008265033,0.012994627988537228,1.0542274705349688,0.0021629033689749026
8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3021.959962901153,0.005670249484077771,20.67473820273884,0.014026088962808606,-14.76185187964998,-0.015157829954036865,4.06512831536887,-0.006639132852667134,-7.010417716247995,-0.014424954763607122,1.9986851307220503,-0.003589510639411784,0.11841505085897733,-0.014742226601619137,2.0167114989531476,-0.015841087930233037,0.09570453921037678,-0.017165026999158135,0.4922560887132993,-0.020914528809167703
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-3020.963999117091,0.01858239087952529,19.73107676707937,-0.01884237064678791,-7.730166731446077,-0.013885299717948645,-5.766026314255154,-0.022212930700080125,5.27595165901867,0.01212709115268398,1.4186531424097168,0.0017255636841018533,-1.058156508140479,-0.01374071020556072,-2.613013159415206,0.003457935031930217,-1.675707007865026,-0.020562017669675726,-1.2829320996219618,0.005743994854364999
36,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-3015.9651373104207,0.01411685624904854,-4.836409678260892,-0.016661981253004336,0.6491077669564514,-0.014274310102221188,3.513909395720364,-0.01335702432407719,-12.02474810734734,-0.023720296001526992,1.7492220927468864,0.005081505895883417,-1.2643504021204697,-0.013539941625591434,-2.2510848812498963,-0.005315892302791901,-1.5013432456590499,0.013261658304896784,-1.1012780586326125,0.00934800419546682
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3012.96890932088,0.022239217331621028,-15.992728815817546,-0.002508253707475553,1.8900555228772244,-0.013370032908890354,-4.919757639143963,0.009394617889180931,6.439852504471225,0.014486476036154388,0.794814249721325,-0.006586963596219884,1.2625619441595446,-0.011282886281871957,-0.6080327497189156,0.016857066750851156,-2.342170131260995,0.012398621540709755,0.5260969322689896,0.0070400494154682115
35,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-3011.963433951193,-0.007830448846327354,-7.987994788946579,-0.018181273590265994,-13.197082531818824,-0.01440936278511673,5.274111791966186,-0.005917821549237867,5.004443455899272,0.015038358790345334,1.0159604614233424,0.007343751750962,-1.3753841240122477,-0.013681844523148471,-2.1050643727102525,-0.006773693152573505,1.3657669333850426,0.00923184261322556,-0.21377130393244972,-0.01777392232350281
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3010.9689542595684,0.0239772916773758,-16.01691784017921,0.0013473008615614225,1.9708589426044605,-0.01323609678333206,-5.040268104479773,0.00813077457307992,6.49444866105039,0.014305644603702405,0.7589463044679942,0.009155820735339285,-1.7339194508669014,-0.011163748924573412,-0.09148797282615055,0.01679065991017494,-2.397631782273414,0.011630678156763783,0.5181799658142715,0.006313364968336896
27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-3009.968308243808,-0.017314198182484787,4.770640331433857,0.012195846620453664,13.362710048018666,-0.01323894135803145,-6.311925586036845,-0.015652201159886484,14.02015119856568,0.02840039300546259,0.7350842395311594,-0.007384660020432277,1.747566685374484,-0.011658558215269474,1.2209755525097132,0.014611238566005812,0.7300703693738287,-0.0061736586069085645,-2.0990665821388736,0.025427796435609728
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3006.9688371106054,0.021923693201638277,-15.975439696659665,0.002563196962895201,1.8332453097395796,-0.013522511443804452,-4.868667080560805,0.015227212454677425,6.403631156638934,0.01413703013532627,0.800747071543333,-0.022015692314573697,4.226781668756176,-0.011115644785707613,0.030912736374926832,0.01725145904365969,-2.3864510087189976,0.01229154663795445,0.9699294506694364,0.005268096765593894
43,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-3003.963480428929,0.013314168920981405,-9.617298208666087,-0.014479068319675978,2.199987668851968,-0.014945229303921358,12.167947122605662,-0.0034327977660960993,-11.81909256656889,-0.021881380781794135,1.6960051241228886,-0.019385116112441127,3.497785715229999,-0.01334916098141722,-2.1100344955208077,-0.018109142642839565,-1.668288326416634,0.023973354347254148,-0.5914705619738362,0.010385045533473535
42,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-3001.9631987096445,0.02158305880670114,-9.262976861525948,-0.016234906197711944,1.0040186094951316,-0.014604532443488631,13.146016167383078,-0.0018846664719099635,4.1689748695770525,0.013193173167164882,0.9998145419608843,-0.004991847514687144,0.727415377708878,-0.012423391642988042,-2.5678204955068646,-0.018487153341496976,-2.4095562191641,0.020330722939015243,-0.5099445570597353,0.013350515699069011
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-3000.9698535749894,-0.01851355645740916,-7.358694956338438,0.011827038082417104,17.562591917638297,-0.01399972511205476,-5.368496917409601,0.011843391548448483,2.7112946346599185,0.0026628968413453663,0.9909628978685693,0.0010766539092793362,0.5231834621094797,-0.01144990674770554,1.3326430942488594,0.015441603712218317,1.2330462162597355,0.003318885987355867,0.132798045714367,0.016755747020548297
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-2999.9608771126873,0.018379497910991034,22.714511772604784,-0.01459830626364069,-7.438416363269161,-0.014904452884141033,4.227357957385503,-0.017734376844062344,-3.472433643381972,-0.005882191693240195,1.8173388392442782,-0.006627404136823894,0.46684376697513175,-0.014336811049039971,-2.083103201591646,-0.016314504235340293,-1.6660766124260722,-0.01542530544600564,-0.8738465088920667,0.003675639846379375
45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-2998.969688213971,-0.017717024535983922,-13.492765105547003,0.007775975737886398,12.61027200838566,-0.014427714397179596,-4.474484105568648,0.021138721859898423,-5.905145335457563,-0.015300536717571811,1.2664702209716228,-0.00227959165807925,1.1803196855052112,-0.011926329449621603,1.0455803130757635,0.01425608245270388,1.552379432766235,0.009247894095045478,1.1583161736819823,0.003660062978219647
36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-2997.9619034214743,0.007843050090574458,-2.8633169370093867,-0.012543314619403724,-0.3278127437227972,-0.015583919104970746,14.232913301616774,0.011295371249480712,0.1696763121948067,0.003277277918120786,1.2354944558247818,-0.007189412483392596,1.3370632080163785,-0.013033788067799782,-1.884689551414374,-0.02379833158401672,-0.6899519192764223,0.011669488570705358,0.7856985536696804,0.0011849721923165633
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-2995.967941796304,-0.01593113607641477,-5.40996777482196,-0.019043187680114572,16.337722836619555,-0.015217956545478443,0.5378099867413544,0.03056488360660241,12.214043491048868,0.024952883494290375,0.6705239655549714,-0.03518246684835036,7.42322147878593,-0.011515738306810368,-2.912470409087904,0.004787043584128552,0.9969553395892975,0.0020959556262392957,1.3943014170662713,0.018157852967417572
8,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-2994.9628988063455,0.01629664759495152,20.874256778481595,-0.01608074126593638,-7.577848609424135,-0.01435205020600876,-2.207355257557069,-0.017645894524615943,0.9904433888688979,0.003004565493825992,1.577941220728626,-0.007676152655983099,0.747753821504859,-0.013870529330394541,-2.2354512415727106,-0.003618210547346864,-1.4589903098065204,-0.018885718681027792,-0.9027223752323944,0.0033828291681179453
46,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-2993.9691612957827,0.018582615789672442,-17.77258899089141,0.0021841894166161036,2.6781326695250165,-0.013306187409564114,-4.784819095478341,0.007841810068296474,2.379326595588887,0.005578114152693674,0.8866271109247948,-0.006114266036825411,1.2315225557301908,-0.011236602970754518,0.07394895637164589,0.017026448334407845,-2.0257204291344544,0.015285822244276761,0.3815180102319263,0.006172949295631752
40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-2992.9698485539793,-0.015421985207632632,-7.353848566352522,0.011174519077436666,17.541391707490977,-0.013984533650188508,-5.336829239833597,0.012568083915221373,2.6853340864374307,0.0027027360212090955,0.985306653770377,-0.0044221663198296506,1.5193440878931974,-0.01133591788177168,1.2064642972678892,0.015516074404308083,0.8772433713557817,0.003745380359800445,0.17884034401077026,0.0178680537029242
46,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-2990.9692111147597,0.0192670061696111,-17.786772720046894,0.0017767140625789663,2.7244835551104454,-0.013200115074214144,-4.843208388481965,0.005475003714879342,2.4092187801806415,0.005633665352772694,0.863141221222711,0.004275947030999954,-0.7553363777394021,-0.011218077329706488,0.03296235594668637,0.016874002380814504,-2.0295148595629,0.015065033479146195,0.2308313570573113,0.006521690469642625
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-2989.960693706924,0.02205040582833875,22.208372380729223,-0.01348061369685425,-8.136170283835503,-0.014610473506300705,5.187555716006541,-0.015885079548331866,9.471757444245972,0.022377933461264148,1.214771641459318,0.008664121473162924,-2.39813609446561,-0.013495507636865162,-2.0893216071283573,-0.016637043433367006,-1.9391660598146967,-0.01793886287942185,-0.7666526772433964,0.004767968392429855
40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-2988.9639563911337,-0.013387860366940653,-5.8444892009663985,-0.011753955866003234,8.135711760395361,-0.01564968429666396,11.343374254950316,0.021923215166795764,6.827462632151168,0.01589161832621668,0.8636844518912294,-0.012248481115192762,2.859600663098588,-0.012317120024290838,-1.8047584204264384,-0.01598035001899824,1.1518561337449222,0.009918660776683906,1.1181203132322914,0.006104813971778176
7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-2986.9619652110514,-0.017614425746745037,27.673537198978106,0.013817274875478808,7.999023786898263,-0.015513330073499924,4.986559635036314,0.004539624533284705,11.68947543470449,0.0225652244507894,1.1123760946396368,0.0018062307101599667,-0.18868536845846084,-0.012861823476864912,1.4487920514892496,-0.015995454303218578,1.5411851183445575,-0.02716798210037837,0.23338914261252122,0.009449765620638316
40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-2985.970148031039,-0.024315035355699954,-6.906398180950869,0.008685277322469548,18.32611244134731,-0.014304389484777847,-6.326218072766221,0.011455944082560121,-9.200079312330484,-0.023539194862932093,1.4639213151062656,-0.00279331397884014,1.280848597980676,-0.012078514104001683,1.1122946138494822,0.015433825695909939,1.8625439395763916,0.004477284022111825,0.18473143852623322,0.014069812448201366
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-2984.962715372833,0.014222118177424765,20.493293995749255,-0.013419442912907887,-8.182789697207825,-0.013854682080298109,-1.3208158392985019,-0.025067544698285593,11.948288517710605,0.027396682933960536,1.0666055723596035,0.0019415322280472555,-1.0441857767325722,-0.013265559671422116,-1.9915055388176737,-0.003633999735689011,-1.358467635329059,-0.019213980792097254,-1.6379546397854425,0.0065145473372886275
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-2982.9690237526174,0.024144214691402356,-16.02563141154535,0.00308427124025835,1.9827825426449819,-0.013089528122352583,-5.058868294321863,0.006442205108146104,6.488818272154856,0.01433103050350527,0.6967478467335894,0.00910230692053031,-1.737113667838231,-0.010915729520482984,0.12989553342173776,0.016937508901495736,-2.4522280189762435,0.011999376549379976,0.37510780821396067,0.006841906760130405
36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-2981.964881696815,-0.013305115483823963,1.1053332508773779,0.012015201940204029,17.076909434181403,-0.01488536603429833,9.240591193980952,-0.0061783815773432,-10.208950350122556,-0.02303262930977181,1.5789924196609237,0.023675481185215674,-4.149506305577834,-0.012675610764777285,1.313112906000565,-0.015734140253778336,0.7147183810542004,0.009437724007082593,-1.1257146103157054,0.021489709707464385
25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-2980.967262556826,0.01650013138530617,2.7279164201489827,0.012722526541615669,-2.241807682582818,-0.013878610793531565,-9.03011420968266,0.007952863945993184,-7.835558208420491,-0.019021138071099855,1.6371058707573998,-0.005660728088325217,0.8521833259129736,-0.012528094163383892,1.6805944128903931,0.015145142019243508,-1.3792919083129698,-0.007754672377683748,1.1228578493313985,-0.005824185118599293
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-2978.9646838703106,0.016966695172236226,9.755297367413855,0.011293364282903421,-4.190980429907404,-0.015072578840758697,-3.3300319575258874,0.030373454621654555,-1.0550518179807862,-0.005259836552027163,1.4104649476096016,0.02412828050767823,-4.683584418557108,-0.012559241524404926,1.4768939076295164,0.0013725090267001413,-0.6820908571571653,-0.019280875698732273,3.302289290346638,-0.017524516169600993
8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-2976.962942258985,0.015062818216796177,20.8636166877284,-0.016408831176351685,-7.581962401877429,-0.014310577990794066,-2.2099177993883394,-0.01811637495820076,0.9922884523371889,0.003035806882097691,1.5370053502347862,-0.007553084448910027,0.7383919813800331,-0.013757731264852692,-2.2659191257831575,-0.003621876896917543,-1.3388783286820978,-0.01886437178826493,-0.9497093876698002,0.0032389126237057538
44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-2974.968916544567,0.02209048472768898,-15.984483435394083,0.004298158122891317,1.845611686362069,-0.0133661574457242,-4.888364764277331,0.013537418011696247,6.397649706009189,0.014161812691086344,0.7297311054917246,-0.022069475005209404,4.2236257038507805,-0.010835723516383372,0.25212421429241466,0.01739937304196656,-2.4411095585698006,0.012659784164662633,0.8267617624018389,0.005796932501784211
31,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-2971.968174630112,-0.0005212342417673143,-3.8428253267138244,0.005346313513585906,-2.3102940011146362,-0.013431759688663497,-9.527136418895966,-0.006839432009696051,-10.034531806492444,-0.022649089690200432,1.5659172901776452,0.010478663082683656,-2.0021601992793543,-0.012825549646285255,0.9587033274016781,0.01783911530061066,0.27906842319439723,-8.066199303736078e-05,-0.24697008919050598,-0.006315721171814805
